,stock_id,stock_name,industry_category,list_type,list_date,raw
693,3561,昇陽光電,光電業,twse,2025-08-23,"{'industry_category': '光電業', 'stock_id': '3561', 'stock_name': '昇陽光電', 'type': 'twse', 'date': '2025-08-23'}"
694,2475,華映,光電業,twse,2025-08-23,"{'industry_category': '光電業', 'stock_id': '2475', 'stock_name': '華映', 'type': 'twse', 'date': '2025-08-23'}"
695,6452,康友-KY,化學生技醫療,twse,2025-08-24,"{'industry_category': '化學生技醫療', 'stock_id': '6452', 'stock_name': '康友-KY', 'type': 'twse', 'date': '2025-08-24'}"
696,1724,台硝,化學生技醫療,twse,2025-08-24,"{'industry_category': '化學生技醫療', 'stock_id': '1724', 'stock_name': '台硝', 'type': 'twse', 'date': '2025-08-24'}"
697,3579,尚志,半導體業,twse,2025-08-24,"{'industry_category': '半導體業', 'stock_id': '3579', 'stock_name': '尚志', 'type': 'twse', 'date': '2025-08-24'}"
698,1701,中化,化學生技醫療,twse,2025-08-24,"{'industry_category': '化學生技醫療', 'stock_id': '1701', 'stock_name': '中化', 'type': 'twse', 'date': '2025-08-24'}"
699,5305,敦南,半導體業,twse,2025-08-24,"{'industry_category': '半導體業', 'stock_id': '5305', 'stock_name': '敦南', 'type': 'twse', 'date': '2025-08-24'}"
700,4144,康聯-KY,化學生技醫療,twse,2025-08-24,"{'industry_category': '化學生技醫療', 'stock_id': '4144', 'stock_name': '康聯-KY', 'type': 'twse', 'date': '2025-08-24'}"
701,1704,榮化,化學生技醫療,twse,2025-08-24,"{'industry_category': '化學生技醫療', 'stock_id': '1704', 'stock_name': '榮化', 'type': 'twse', 'date': '2025-08-24'}"
702,00794B,群益7+中國政金債,上櫃ETF,tpex,2025-08-24,"{'industry_category': '上櫃ETF', 'stock_id': '00794B', 'stock_name': '群益7+中國政金債', 'type': 'tpex', 'date': '2025-08-24'}"
703,4725,信昌化,化學生技醫療,twse,2025-08-24,"{'industry_category': '化學生技醫療', 'stock_id': '4725', 'stock_name': '信昌化', 'type': 'twse', 'date': '2025-08-24'}"
704,3519,綠能,半導體業,twse,2025-08-24,"{'industry_category': '半導體業', 'stock_id': '3519', 'stock_name': '綠能', 'type': 'twse', 'date': '2025-08-24'}"
705,3536,誠創,半導體業,twse,2025-08-24,"{'industry_category': '半導體業', 'stock_id': '3536', 'stock_name': '誠創', 'type': 'twse', 'date': '2025-08-24'}"
706,4141,龍燈-KY,化學生技醫療,twse,2025-08-24,"{'industry_category': '化學生技醫療', 'stock_id': '4141', 'stock_name': '龍燈-KY', 'type': 'twse', 'date': '2025-08-24'}"
707,008201,BP上證50,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '008201', 'stock_name': 'BP上證50', 'type': 'twse', 'date': '2025-08-27'}"
708,00699R,元大美債7-10反1,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '00699R', 'stock_name': '元大美債7-10反1', 'type': 'twse', 'date': '2025-08-27'}"
709,00698L,元大美債7-10正2,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '00698L', 'stock_name': '元大美債7-10正2', 'type': 'twse', 'date': '2025-08-27'}"
710,00691R,兆豐藍籌30反1,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '00691R', 'stock_name': '兆豐藍籌30反1', 'type': 'twse', 'date': '2025-08-27'}"
711,00677U,期富邦VIX,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '00677U', 'stock_name': '期富邦VIX', 'type': 'twse', 'date': '2025-08-27'}"
712,00704L,台新MSCI台灣正2,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '00704L', 'stock_name': '台新MSCI台灣正2', 'type': 'twse', 'date': '2025-08-27'}"
713,00705R,台新MSCI台灣反1,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '00705R', 'stock_name': '台新MSCI台灣反1', 'type': 'twse', 'date': '2025-08-27'}"
714,00658L,國泰日本正2,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '00658L', 'stock_name': '國泰日本正2', 'type': 'twse', 'date': '2025-08-27'}"
715,00649,FH香港,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '00649', 'stock_name': 'FH香港', 'type': 'twse', 'date': '2025-08-27'}"
716,0054,元大台商50,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '0054', 'stock_name': '元大台商50', 'type': 'twse', 'date': '2025-08-27'}"
717,00659R,國泰日本反1,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '00659R', 'stock_name': '國泰日本反1', 'type': 'twse', 'date': '2025-08-27'}"
718,00716R,華頓S&P布蘭特反1,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '00716R', 'stock_name': '華頓S&P布蘭特反1', 'type': 'twse', 'date': '2025-08-27'}"
719,0058,富邦發達,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '0058', 'stock_name': '富邦發達', 'type': 'twse', 'date': '2025-08-27'}"
720,00672L,元大S&P原油正2,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '00672L', 'stock_name': '元大S&P原油正2', 'type': 'twse', 'date': '2025-08-27'}"
721,00667,元大韓國,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '00667', 'stock_name': '元大韓國', 'type': 'twse', 'date': '2025-08-27'}"
722,0059,富邦金融,ETF,twse,2025-08-27,"{'industry_category': 'ETF', 'stock_id': '0059', 'stock_name': '富邦金融', 'type': 'twse', 'date': '2025-08-27'}"
723,4984,科納-KY,通信網路業,twse,2025-08-29,"{'industry_category': '通信網路業', 'stock_id': '4984', 'stock_name': '科納-KY', 'type': 'twse', 'date': '2025-08-29'}"
724,3682,亞太電,通信網路業,twse,2025-08-29,"{'industry_category': '通信網路業', 'stock_id': '3682', 'stock_name': '亞太電', 'type': 'twse', 'date': '2025-08-29'}"
725,1592,英瑞-KY,汽車工業,twse,2025-09-01,"{'industry_category': '汽車工業', 'stock_id': '1592', 'stock_name': '英瑞-KY', 'type': 'twse', 'date': '2025-09-01'}"
726,4141,龍燈-KY,生技醫療業,twse,2025-09-03,"{'industry_category': '生技醫療業', 'stock_id': '4141', 'stock_name': '龍燈-KY', 'type': 'twse', 'date': '2025-09-03'}"
727,1701,中化,生技醫療業,twse,2025-09-03,"{'industry_category': '生技醫療業', 'stock_id': '1701', 'stock_name': '中化', 'type': 'twse', 'date': '2025-09-03'}"
728,6452,康友-KY,生技醫療業,twse,2025-09-03,"{'industry_category': '生技醫療業', 'stock_id': '6452', 'stock_name': '康友-KY', 'type': 'twse', 'date': '2025-09-03'}"
729,4144,康聯-KY,生技醫療業,twse,2025-09-03,"{'industry_category': '生技醫療業', 'stock_id': '4144', 'stock_name': '康聯-KY', 'type': 'twse', 'date': '2025-09-03'}"
730,4945,陞達科技,半導體業,tpex,2025-09-04,"{'industry_category': '半導體業', 'stock_id': '4945', 'stock_name': '陞達科技', 'type': 'tpex', 'date': '2025-09-04'}"
731,2823,中壽,金融保險,twse,2025-09-09,"{'industry_category': '金融保險', 'stock_id': '2823', 'stock_name': '中壽', 'type': 'twse', 'date': '2025-09-09'}"
732,2856,元富證,金融保險,twse,2025-09-09,"{'industry_category': '金融保險', 'stock_id': '2856', 'stock_name': '元富證', 'type': 'twse', 'date': '2025-09-09'}"
733,2888,新光金,金融保險,twse,2025-09-09,"{'industry_category': '金融保險', 'stock_id': '2888', 'stock_name': '新光金', 'type': 'twse', 'date': '2025-09-09'}"
734,7860,得生製藥,化學生技醫療,emerging,2025-09-10,"{'industry_category': '化學生技醫療', 'stock_id': '7860', 'stock_name': '得生製藥', 'type': 'emerging', 'date': '2025-09-10'}"
735,2936,客思達-KY,貿易百貨,twse,2025-09-15,"{'industry_category': '貿易百貨', 'stock_id': '2936', 'stock_name': '客思達-KY', 'type': 'twse', 'date': '2025-09-15'}"
736,2809,京城銀,金融保險,twse,2025-09-18,"{'industry_category': '金融保險', 'stock_id': '2809', 'stock_name': '京城銀', 'type': 'twse', 'date': '2025-09-18'}"
737,1469,理隆,紡織纖維,twse,2025-09-20,"{'industry_category': '紡織纖維', 'stock_id': '1469', 'stock_name': '理隆', 'type': 'twse', 'date': '2025-09-20'}"
738,6172,互億,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '6172', 'stock_name': '互億', 'type': 'twse', 'date': '2025-09-24'}"
739,5305,敦南,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '5305', 'stock_name': '敦南', 'type': 'twse', 'date': '2025-09-24'}"
740,5264,鎧勝-KY,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '5264', 'stock_name': '鎧勝-KY', 'type': 'twse', 'date': '2025-09-24'}"
741,2325,矽品,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '2325', 'stock_name': '矽品', 'type': 'twse', 'date': '2025-09-24'}"
742,6131,鈞泰,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '6131', 'stock_name': '鈞泰', 'type': 'twse', 'date': '2025-09-24'}"
743,5259,奕智博,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '5259', 'stock_name': '奕智博', 'type': 'twse', 'date': '2025-09-24'}"
744,6251,定穎,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '6251', 'stock_name': '定穎', 'type': 'twse', 'date': '2025-09-24'}"
745,3514,昱晶,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '3514', 'stock_name': '昱晶', 'type': 'twse', 'date': '2025-09-24'}"
746,3383,新世紀,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '3383', 'stock_name': '新世紀', 'type': 'twse', 'date': '2025-09-24'}"
747,6289,華上,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '6289', 'stock_name': '華上', 'type': 'twse', 'date': '2025-09-24'}"
748,6145,勁永,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '6145', 'stock_name': '勁永', 'type': 'twse', 'date': '2025-09-24'}"
749,4984,科納-KY,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '4984', 'stock_name': '科納-KY', 'type': 'twse', 'date': '2025-09-24'}"
750,1724,台硝,化學工業,twse,2025-09-24,"{'industry_category': '化學工業', 'stock_id': '1724', 'stock_name': '台硝', 'type': 'twse', 'date': '2025-09-24'}"
751,3682,亞太電,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '3682', 'stock_name': '亞太電', 'type': 'twse', 'date': '2025-09-24'}"
752,3519,綠能,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '3519', 'stock_name': '綠能', 'type': 'twse', 'date': '2025-09-24'}"
753,4725,信昌化,化學工業,twse,2025-09-24,"{'industry_category': '化學工業', 'stock_id': '4725', 'stock_name': '信昌化', 'type': 'twse', 'date': '2025-09-24'}"
754,2311,日月光,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '2311', 'stock_name': '日月光', 'type': 'twse', 'date': '2025-09-24'}"
755,2448,晶電,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '2448', 'stock_name': '晶電', 'type': 'twse', 'date': '2025-09-24'}"
756,2499,東貝,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '2499', 'stock_name': '東貝', 'type': 'twse', 'date': '2025-09-24'}"
757,3698,隆達,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '3698', 'stock_name': '隆達', 'type': 'twse', 'date': '2025-09-24'}"
758,2475,華映,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '2475', 'stock_name': '華映', 'type': 'twse', 'date': '2025-09-24'}"
759,3579,尚志,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '3579', 'stock_name': '尚志', 'type': 'twse', 'date': '2025-09-24'}"
760,2750,桃禧,觀光餐旅,emerging,2025-09-24,"{'industry_category': '觀光餐旅', 'stock_id': '2750', 'stock_name': '桃禧', 'type': 'emerging', 'date': '2025-09-24'}"
761,6422,君耀-KY,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '6422', 'stock_name': '君耀-KY', 'type': 'twse', 'date': '2025-09-24'}"
762,2456,奇力新,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '2456', 'stock_name': '奇力新', 'type': 'twse', 'date': '2025-09-24'}"
763,3561,昇陽光電,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '3561', 'stock_name': '昇陽光電', 'type': 'twse', 'date': '2025-09-24'}"
764,1704,榮化,化學工業,twse,2025-09-24,"{'industry_category': '化學工業', 'stock_id': '1704', 'stock_name': '榮化', 'type': 'twse', 'date': '2025-09-24'}"
765,3536,誠創,電子工業,twse,2025-09-24,"{'industry_category': '電子工業', 'stock_id': '3536', 'stock_name': '誠創', 'type': 'twse', 'date': '2025-09-24'}"
766,2489,瑞軒,光電業,twse,2025-09-25,"{'industry_category': '光電業', 'stock_id': '2489', 'stock_name': '瑞軒', 'type': 'twse', 'date': '2025-09-25'}"
767,3057,喬鼎,電腦及週邊設備業,twse,2025-09-25,"{'industry_category': '電腦及週邊設備業', 'stock_id': '3057', 'stock_name': '喬鼎', 'type': 'twse', 'date': '2025-09-25'}"
768,2352,佳世達,電腦及週邊設備業,twse,2025-09-25,"{'industry_category': '電腦及週邊設備業', 'stock_id': '2352', 'stock_name': '佳世達', 'type': 'twse', 'date': '2025-09-25'}"
769,2489,瑞軒,電子工業,twse,2025-09-25,"{'industry_category': '電子工業', 'stock_id': '2489', 'stock_name': '瑞軒', 'type': 'twse', 'date': '2025-09-25'}"
770,2352,佳世達,電子工業,twse,2025-09-25,"{'industry_category': '電子工業', 'stock_id': '2352', 'stock_name': '佳世達', 'type': 'twse', 'date': '2025-09-25'}"
771,9924,福興,居家生活,twse,2025-09-25,"{'industry_category': '居家生活', 'stock_id': '9924', 'stock_name': '福興', 'type': 'twse', 'date': '2025-09-25'}"
772,3057,喬鼎,電子工業,twse,2025-09-25,"{'industry_category': '電子工業', 'stock_id': '3057', 'stock_name': '喬鼎', 'type': 'twse', 'date': '2025-09-25'}"
773,2607,榮運,航運業,twse,2025-09-25,"{'industry_category': '航運業', 'stock_id': '2607', 'stock_name': '榮運', 'type': 'twse', 'date': '2025-09-25'}"
774,2443,昶虹,其他,twse,2025-09-26,"{'industry_category': '其他', 'stock_id': '2443', 'stock_name': '昶虹', 'type': 'twse', 'date': '2025-09-26'}"
775,8427,基勝-KY,其他,twse,2025-09-26,"{'industry_category': '其他', 'stock_id': '8427', 'stock_name': '基勝-KY', 'type': 'twse', 'date': '2025-09-26'}"
776,8480,泰昇-KY,其他,twse,2025-09-26,"{'industry_category': '其他', 'stock_id': '8480', 'stock_name': '泰昇-KY', 'type': 'twse', 'date': '2025-09-26'}"
777,2358,廷鑫,其他,twse,2025-09-26,"{'industry_category': '其他', 'stock_id': '2358', 'stock_name': '廷鑫', 'type': 'twse', 'date': '2025-09-26'}"
778,8497,格威傳媒,其他,twse,2025-09-26,"{'industry_category': '其他', 'stock_id': '8497', 'stock_name': '格威傳媒', 'type': 'twse', 'date': '2025-09-26'}"
779,1262,綠悅-KY,其他,twse,2025-09-26,"{'industry_category': '其他', 'stock_id': '1262', 'stock_name': '綠悅-KY', 'type': 'twse', 'date': '2025-09-26'}"
780,4806,桂田文創,文化創意業,tpex,2025-09-27,"{'industry_category': '文化創意業', 'stock_id': '4806', 'stock_name': '桂田文創', 'type': 'tpex', 'date': '2025-09-27'}"
781,6499,益安,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6499', 'stock_name': '益安', 'type': 'tpex', 'date': '2025-09-30'}"
782,6230,尼得科超眾,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6230', 'stock_name': '尼得科超眾', 'type': 'twse', 'date': '2025-09-30'}"
783,6504,南六,其他,twse,2025-09-30,"{'industry_category': '其他', 'stock_id': '6504', 'stock_name': '南六', 'type': 'twse', 'date': '2025-09-30'}"
784,6235,華孚,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6235', 'stock_name': '華孚', 'type': 'twse', 'date': '2025-09-30'}"
785,6492,生華科,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6492', 'stock_name': '生華科', 'type': 'tpex', 'date': '2025-09-30'}"
786,6229,研通,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6229', 'stock_name': '研通', 'type': 'tpex', 'date': '2025-09-30'}"
787,6508,惠光,農業科技業,tpex,2025-09-30,"{'industry_category': '農業科技業', 'stock_id': '6508', 'stock_name': '惠光', 'type': 'tpex', 'date': '2025-09-30'}"
788,6233,旺玖,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6233', 'stock_name': '旺玖', 'type': 'tpex', 'date': '2025-09-30'}"
789,6494,九齊,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6494', 'stock_name': '九齊', 'type': 'tpex', 'date': '2025-09-30'}"
790,6498,久禾光,光電業,tpex,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6498', 'stock_name': '久禾光', 'type': 'tpex', 'date': '2025-09-30'}"
791,6505,台塑化,油電燃氣業,twse,2025-09-30,"{'industry_category': '油電燃氣業', 'stock_id': '6505', 'stock_name': '台塑化', 'type': 'twse', 'date': '2025-09-30'}"
792,6228,全譜,電腦及週邊設備業,tpex,2025-09-30,"{'industry_category': '電腦及週邊設備業', 'stock_id': '6228', 'stock_name': '全譜', 'type': 'tpex', 'date': '2025-09-30'}"
793,6227,茂綸,電子通路業,tpex,2025-09-30,"{'industry_category': '電子通路業', 'stock_id': '6227', 'stock_name': '茂綸', 'type': 'tpex', 'date': '2025-09-30'}"
794,6496,科懋,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6496', 'stock_name': '科懋', 'type': 'tpex', 'date': '2025-09-30'}"
795,6230,尼得科超眾,電腦及週邊設備業,twse,2025-09-30,"{'industry_category': '電腦及週邊設備業', 'stock_id': '6230', 'stock_name': '尼得科超眾', 'type': 'twse', 'date': '2025-09-30'}"
796,6506,雙邦,紡織纖維,tpex,2025-09-30,"{'industry_category': '紡織纖維', 'stock_id': '6506', 'stock_name': '雙邦', 'type': 'tpex', 'date': '2025-09-30'}"
797,6231,系微,資訊服務業,tpex,2025-09-30,"{'industry_category': '資訊服務業', 'stock_id': '6231', 'stock_name': '系微', 'type': 'tpex', 'date': '2025-09-30'}"
798,6234,高僑,光電業,tpex,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6234', 'stock_name': '高僑', 'type': 'tpex', 'date': '2025-09-30'}"
799,6493,雷虎生,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6493', 'stock_name': '雷虎生', 'type': 'emerging', 'date': '2025-09-30'}"
800,6277,宏正,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6277', 'stock_name': '宏正', 'type': 'twse', 'date': '2025-09-30'}"
801,6510,精測,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6510', 'stock_name': '精測', 'type': 'tpex', 'date': '2025-09-30'}"
802,6216,居易,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6216', 'stock_name': '居易', 'type': 'twse', 'date': '2025-09-30'}"
803,6216,居易,通信網路業,twse,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6216', 'stock_name': '居易', 'type': 'twse', 'date': '2025-09-30'}"
804,6527,明達醫,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6527', 'stock_name': '明達醫', 'type': 'tpex', 'date': '2025-09-30'}"
805,6530,創威,通信網路業,tpex,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6530', 'stock_name': '創威', 'type': 'tpex', 'date': '2025-09-30'}"
806,6531,愛普*,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6531', 'stock_name': '愛普*', 'type': 'twse', 'date': '2025-09-30'}"
807,6531,愛普*,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6531', 'stock_name': '愛普*', 'type': 'twse', 'date': '2025-09-30'}"
808,6532,瑞耘,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6532', 'stock_name': '瑞耘', 'type': 'tpex', 'date': '2025-09-30'}"
809,6533,晶心科,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6533', 'stock_name': '晶心科', 'type': 'twse', 'date': '2025-09-30'}"
810,6533,晶心科,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6533', 'stock_name': '晶心科', 'type': 'twse', 'date': '2025-09-30'}"
811,6215,和椿,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6215', 'stock_name': '和椿', 'type': 'twse', 'date': '2025-09-30'}"
812,6215,和椿,其他電子業,twse,2025-09-30,"{'industry_category': '其他電子業', 'stock_id': '6215', 'stock_name': '和椿', 'type': 'twse', 'date': '2025-09-30'}"
813,6214,精誠,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6214', 'stock_name': '精誠', 'type': 'twse', 'date': '2025-09-30'}"
814,6214,精誠,資訊服務業,twse,2025-09-30,"{'industry_category': '資訊服務業', 'stock_id': '6214', 'stock_name': '精誠', 'type': 'twse', 'date': '2025-09-30'}"
815,6213,聯茂,電子零組件業,twse,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6213', 'stock_name': '聯茂', 'type': 'twse', 'date': '2025-09-30'}"
816,6213,聯茂,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6213', 'stock_name': '聯茂', 'type': 'twse', 'date': '2025-09-30'}"
817,6534,正瀚-創,創新板股票,twse,2025-09-30,"{'industry_category': '創新板股票', 'stock_id': '6534', 'stock_name': '正瀚-創', 'type': 'twse', 'date': '2025-09-30'}"
818,6212,理銘,建材營造,tpex,2025-09-30,"{'industry_category': '建材營造', 'stock_id': '6212', 'stock_name': '理銘', 'type': 'tpex', 'date': '2025-09-30'}"
819,6210,慶生,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6210', 'stock_name': '慶生', 'type': 'tpex', 'date': '2025-09-30'}"
820,6209,今國光,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6209', 'stock_name': '今國光', 'type': 'twse', 'date': '2025-09-30'}"
821,6217,中探針,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6217', 'stock_name': '中探針', 'type': 'tpex', 'date': '2025-09-30'}"
822,6526,達發,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6526', 'stock_name': '達發', 'type': 'twse', 'date': '2025-09-30'}"
823,6218,豪勉,通信網路業,tpex,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6218', 'stock_name': '豪勉', 'type': 'tpex', 'date': '2025-09-30'}"
824,6219,富旺,建材營造,tpex,2025-09-30,"{'industry_category': '建材營造', 'stock_id': '6219', 'stock_name': '富旺', 'type': 'tpex', 'date': '2025-09-30'}"
825,6226,光鼎,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6226', 'stock_name': '光鼎', 'type': 'twse', 'date': '2025-09-30'}"
826,6512,啟發電,其他電子類,tpex,2025-09-30,"{'industry_category': '其他電子類', 'stock_id': '6512', 'stock_name': '啟發電', 'type': 'tpex', 'date': '2025-09-30'}"
827,6226,光鼎,光電業,twse,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6226', 'stock_name': '光鼎', 'type': 'twse', 'date': '2025-09-30'}"
828,6225,天瀚,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6225', 'stock_name': '天瀚', 'type': 'twse', 'date': '2025-09-30'}"
829,6515,穎崴,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6515', 'stock_name': '穎崴', 'type': 'twse', 'date': '2025-09-30'}"
830,6515,穎崴,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6515', 'stock_name': '穎崴', 'type': 'twse', 'date': '2025-09-30'}"
831,6516,勤崴國際,資訊服務業,tpex,2025-09-30,"{'industry_category': '資訊服務業', 'stock_id': '6516', 'stock_name': '勤崴國際', 'type': 'tpex', 'date': '2025-09-30'}"
832,6225,天瀚,光電業,twse,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6225', 'stock_name': '天瀚', 'type': 'twse', 'date': '2025-09-30'}"
833,6517,保勝光學,光電業,tpex,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6517', 'stock_name': '保勝光學', 'type': 'tpex', 'date': '2025-09-30'}"
834,6509,聚和,化學工業,tpex,2025-09-30,"{'industry_category': '化學工業', 'stock_id': '6509', 'stock_name': '聚和', 'type': 'tpex', 'date': '2025-09-30'}"
835,6224,聚鼎,電子零組件業,twse,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6224', 'stock_name': '聚鼎', 'type': 'twse', 'date': '2025-09-30'}"
836,6223,旺矽,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6223', 'stock_name': '旺矽', 'type': 'tpex', 'date': '2025-09-30'}"
837,6518,康科特,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6518', 'stock_name': '康科特', 'type': 'emerging', 'date': '2025-09-30'}"
838,6491,晶碩,生技醫療業,twse,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6491', 'stock_name': '晶碩', 'type': 'twse', 'date': '2025-09-30'}"
839,6523,達爾膚,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6523', 'stock_name': '達爾膚', 'type': 'tpex', 'date': '2025-09-30'}"
840,6525,捷敏-KY,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6525', 'stock_name': '捷敏-KY', 'type': 'twse', 'date': '2025-09-30'}"
841,6525,捷敏-KY,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6525', 'stock_name': '捷敏-KY', 'type': 'twse', 'date': '2025-09-30'}"
842,6526,達發,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6526', 'stock_name': '達發', 'type': 'twse', 'date': '2025-09-30'}"
843,6221,晉泰,資訊服務業,tpex,2025-09-30,"{'industry_category': '資訊服務業', 'stock_id': '6221', 'stock_name': '晉泰', 'type': 'tpex', 'date': '2025-09-30'}"
844,6220,岳豐,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6220', 'stock_name': '岳豐', 'type': 'tpex', 'date': '2025-09-30'}"
845,6224,聚鼎,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6224', 'stock_name': '聚鼎', 'type': 'twse', 'date': '2025-09-30'}"
846,6222,立軒,光電業,tpex,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6222', 'stock_name': '立軒', 'type': 'tpex', 'date': '2025-09-30'}"
847,6461,益得,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6461', 'stock_name': '益得', 'type': 'tpex', 'date': '2025-09-30'}"
848,6235,華孚,電腦及週邊設備業,twse,2025-09-30,"{'industry_category': '電腦及週邊設備業', 'stock_id': '6235', 'stock_name': '華孚', 'type': 'twse', 'date': '2025-09-30'}"
